Id,States
1528,Kaposvar
1529,Vas
1530,Veszprem
1531,Miskolc
1532,Szombathely
1533,Csongrad
1534,Nograd
1535,Nyiregyhaza
1536,Pest
1537,Heves
1538,Gyor
1539,Somogy
1540,Szabolcs Szatmar Bereg
1541,Zalaegerszeg
1542,Dunaujvaros
1543,Sumatera Selatan
1544,Gorontalo
1545,Maluku Utara
1546,Nusa Tenggara Timur
1547,Papua
1548,Sulawesi Barat
1549,Kepulauan Bangka Belitung
1550,Irian Jaya Barat
1551,Bali
1552,Aceh
1553,Sulawesi Tenggara
1554,Kalimantan Selatan
1555,Lampung
1556,Kepulauan Riau
1557,Jawa Tengah
1558,Sulawesi Selatan
1559,Jakarta Raya
1560,Maluku
1561,Bengkulu
1562,Nusa Tenggara Barat
1563,Riau
1564,Banten
1565,Sulawesi Tengah
1566,Kalimantan Tengah
1567,Sumatera Barat
1568,Sumatera Utara
1569,Kalimantan Barat
1570,Sulawesi Utara
1571,Jawa Timur
1572,Yogyakarta
1573,Jambi
1574,Kalimantan Timur
1575,Jawa Barat
1576,Laois
1577,Carlow
1578,Clare
1579,Galway
1580,Kerry
1581,Offaly
1582,Wicklow
1583,Dublin
1584,Donegal
1585,Sligo
1586,Waterford
1587,Kildare
1588,Wexford
1589,Mayo
1590,Cavan
1591,Monaghan
1592,Cork
1593,Roscommon
1594,Westmeath
1595,Tipperary
1596,Louth
1597,Meath
1598,Limerick
1599,Kilkenny
1600,Longford
1601,Leitrim
1602,HaZafon
1603,Yerushalayim
1604,Hefa
1605,Tel Aviv
1606,HaMerkaz
1607,HaDarom
1608,Uttarakhand
1609,Uttar Pradesh
1610,Haryana
1611,Kerala
1612,Jammu and Kashmir
1613,Andaman and Nicobar Islands
1614,Himachal Pradesh
1615,Karnataka
1616,Goa
1617,Assam
1618,Madhya Pradesh
1619,Orissa
1620,Nagaland
1621,Andhra Pradesh
1622,Tripura
1623,Daman and Diu
1624,Arunachal Pradesh
1625,Chandigarh
1626,Sikkim
1627,Meghalaya
1628,Delhi
1629,Puducherry
1630,Dadra and Nagar Haveli
1631,Tamil Nadu
1632,West Bengal
1633,Mizoram
1634,Bihar
1635,Punjab
1636,Manipur
1637,Maharashtra
1638,Rajasthan
1639,Jharkhand
1640,Chhattisgarh
1641,Gujarat
1642,Lakshadweep
1643,Diyala
1644,Al Anbar
1645,Al Muthanna
1646,Al Basrah
1647,Dahuk
1648,As Sulaymaniyah
1649,Karbala'
1650,Arbil
1651,Al Qadisiyah
1652,Ninawa
1653,Salah ad Din
1654,At Ta'mim
1655,Maysan
1656,An Najaf
1657,Babil
1658,Baghdad
1659,Wasit
1660,Dhi Qar
1661,Esfahan
1662,Bushehr
1663,Semnan
1664,Bakhtaran
1665,Semnan Province
1666,Markazi
1667,Kohkiluyeh va Buyer Ahmadi
1668,Gilan
1669,Yazd
1670,Zanjan
1671,East Azarbaijan
1672,Ilam
1673,Mazandaran
1674,Qazvin
1675,Mazandaran
1676,Zanjan
1677,Markazi
1678,Yazd
1679,Golestan
1680,Kerman
1681,Khorasan e Shemali
1682,Khuzestan
1683,Alborz
1684,Zanjan
1685,Fars
1686,Hormozgan
1687,Kordestan
1688,Markazi
1689,Azarbayjan e Bakhtari
1690,Qom
1691,Khorasan
1692,Khorasan e Janubi
1693,Sistan va Baluchestan
1694,Chahar Mahall va Bakhtiari
1695,Khorasan e Razavi
1696,Ardabil
1697,Kerman
1698,Lorestan
1699,Hamadan
1700,Tehran
1701,Kjosarsysla
1702,Austurland
1703,Gullbringusysla
1704,Arnessysla
1705,Sudur Mulasysla
1706,Austur Hunavatnssysla
1707,Sudur Tingeyjarsysla
1708,Nordur Mulasysla
1709,Myrasysla
1710,Suourland
1711,Vestur Skaftafellssysla
1712,Skagafjardarsysla
1713,Suournes
1714,Vestur Hunavatnssysla
1715,Hofuoborgarsvaoio
1716,Vestfiroir
1717,Strandasysla
1718,Eyjafjardarsysla
1719,Borgarfjardarsysla
1720,Norourland Eystra
1721,Vestur Isafjardarsysla
1722,Snafellsnes  og Hnappadalssysla
1723,Vesturland
1724,Austur Skaftafellssysla
1725,Norourland Vestra
1726,Rangarvallasysla
1727,Nordur Tingeyjarsysla
1728,Vestur Bardastrandarsysla
1729,Veneto
1730,Liguria
1731,Abruzzi
1732,Campania
1733,Friuli Venezia Giulia
1734,Lombardia
1735,Basilicata
1736,Sicilia
1737,Valle d'Aosta
1738,Marche
1739,Puglia
1740,Molise
1741,Calabria
1742,Trentino Alto Adige
1743,Lazio
1744,Sardegna
1745,Toscana
1746,Emilia Romagna
1747,Piemonte
1748,Umbria
1749,Saint Mary
1750,Saint Thomas
1751,Portland
1752,Trelawny
1753,Kingston
1754,Saint Catherine
1755,Westmoreland
1756,Hanover
1757,Saint James
1758,Manchester
1759,Saint Andrew
1760,Clarendon
1761,Saint Elizabeth
1762,Saint Ann
1763,Al Aqabah
1764,Amman
1765,Jarash
1766,Al Balqa'
1767,Az Zaraqa
1768,At Tafilah
1769,Ajlun
1770,Al Mafraq
1771,Al Karak
1772,Madaba
1773,Ma'an
1774,Irbid
1775,Shiga
1776,Niigata
1777,Nagasaki
1778,Kanagawa
1779,Yamagata
1780,Ishikawa
1781,Saitama
1782,Kyoto
1783,Mie
1784,Tokyo
1785,Okayama
1786,Nagano
1787,Kagoshima
1788,Fukuoka
1789,Shimane
1790,Saga
1791,Hiroshima
1792,Tottori
1793,Shizuoka
1794,Yamanashi
1795,Ibaraki
1796,Wakayama
1797,Iwate
1798,Tokushima
1799,Kumamoto
1800,Aichi
1801,Toyama
1802,Nara
1803,Fukushima
1804,Kochi
1805,Aomori
1806,Osaka
1807,Miyagi
1808,Akita
1809,Tochigi
1810,Kagawa
1811,Ehime
1812,Fukui
1813,Hyogo
1814,Oita
1815,Yamaguchi
1816,Chiba
1817,Gifu
1818,Okinawa
1819,Hokkaido
1820,Miyazaki
1821,Gumma
1822,Rift Valley
1823,Eastern
1824,Western
1825,Nyanza
1826,North Eastern
1827,Coast
1828,Nairobi Area
1829,Central
1830,Talas
1831,Batken
1832,Ysyk Kol
1833,Bishkek
1834,Osh
1835,Naryn
1836,Osh
1837,Chuy
1838,Jalal Abad
1839,Kampong Chhnang
1840,Banteay Meanchey
1841,Phnum Penh
1842,Prey Veng
1843,Kampong Thum
1844,Pailin
1845,Batdambang
1846,Batdambang
1847,Kracheh
1848,Preah Seihanu
1849,Pursat
1850,Svay Rieng
1851,Siem Reap
1852,Stung Treng
1853,Ratanakiri Kiri
1854,Mondulkiri
1855,Kampot
1856,Phnum Penh
1857,Kampong Cham
1858,Takeo
1859,Preah Vihear
1860,Ratanakiri
1861,Koh Kong
1862,Kandal
1863,Kampong Speu
1864,Line Islands
1865,Phoenix Islands
1866,Gilbert Islands
1867,Grande Comore
1868,Moheli
1869,Anjouan
1870,Trinity Palmetto Point
1871,Saint George Basseterre
1872,Saint Thomas Lowland
1873,Saint John Figtree
1874,Saint Thomas Middle Island
1875,Saint Paul Charlestown
1876,Saint George Gingerland
1877,Saint Paul Capisterre
1878,Saint James Windward
1879,Saint Anne Sandy Point
1880,Saint Peter Basseterre
1881,Christ Church Nichola Town
1882,Saint John Capisterre
1883,Saint Mary Cayon
1884,P'yongyang si
1885,Namp'o si
1886,Hamgyong namdo
1887,Hamgyong bukto
1888,Najin Sonbong si
1889,Kaesong si
1890,Kangwon do
1891,Hwanghae namdo
1892,P'yongan bukto
1893,Chagang do
1894,Hwanghae bukto
1895,P'yongan namdo
1896,Yanggang do
1897,Pusan jikhalsi
1898,Ch'ungch'ong bukto
1899,Cheju do
1900,Kyongsang namdo
1901,Taejon jikhalsi
1902,Kyonggi do
1903,Taegu jikhalsi
1904,Ch'ungch'ong namdo
1905,Cholla namdo
1906,Ulsan gwangyoksi
1907,Kyongsang bukto
1908,Kangwon do
1909,Seoul t'ukpyolsi
1910,Cholla bukto
1911,Inch'on jikhalsi
1912,Kwangju jikhalsi
1913,Al Ahmadi
1914,Al Jahra
1915,Hawalli
1916,Mubarak al Kabir
1917,Al Kuwayt
1918,Al Farwaniyah
1919,Midland
1920,Creek
1921,Western
1922,South Town
1923,Spot Bay
1924,Eastern
1925,West End
1926,Stake Bay
1927,East Kazakhstan
1928,Qaraghandy
1929,South Kazakhstan
1930,North Kazakhstan
1931,Zhambyl
1932,Qyzylorda
1933,Bayqonyr
1934,Mangghystau
1935,Astana
1936,Aqmola
1937,Almaty
1938,Pavlodar
1939,West Kazakhstan
1940,Aqtobe
1941,Almaty City
1942,Qostanay
1943,Atyrau
1944,Champasak
1945,Savannakhet
1946,Oudomxai
1947,Khammouan
1948,Houaphan
1949,Phongsali
1950,Xaignabouri
1951,Saravan
1952,Attapu
1953,Vientiane
1954,Xiangkhoang
1955,Louang Namtha
1956,Louangphrabang
1957,Aakk,r
1958,Beqaa
1959,Liban Nord
1960,Baalbek Hermel
1961,Liban Sud
1962,Beqaa
1963,Liban Nord
1964,Beyrouth
1965,Mont Liban
1966,Nabatiye
1967,Al Janub
1968,Castries
1969,Praslin
1970,Micoud
1971,Soufriere
1972,Dennery
1973,Anse la Raye
1974,Gros Islet
1975,Vieux Fort
1976,Laborie
1977,Dauphin
1978,Choiseul
1979,Triesen
1980,Balzers
1981,Schellenberg
1982,River Gee
1983,Ruggell
1984,Eschen
1985,Triesenberg
1986,Mauren
1987,Planken
1988,Vaduz
1989,Gbarpolu
1990,Schaan
1991,Gamprin
1992,Central
1993,Western
1994,Uva
1995,Sabaragamuwa
1996,Southern
1997,Eastern
1998,North Western
1999,North Central
2000,Northern
2001,River Cess
2002,Lofa
2003,Montserrado
2004,Monrovia
2005,Maryland
2006,Bong
2007,Grand Gedeh
2008,Lofa
2009,Sino
2010,Margibi
2011,Grand Cape Mount
2012,Grand Cape Mount
2013,River Gee
2014,Maryland
2015,Grand Bassa
2016,Gbarpolu
2017,Nimba
2018,Quthing
2019,Butha Buthe
2020,Qachas Nek
2021,Mafeteng
2022,Maseru
2023,Mokhotlong
2024,Thaba Tseka
2025,Mohales Hoek
2026,Berea
2027,Leribe
2028,Utenos Apskritis
2029,Marijampoles Apskritis
2030,Siauliu Apskritis
2031,Panevezio Apskritis
2032,Taurages Apskritis
2033,Telsiu Apskritis
2034,Klaipedos Apskritis
2035,Vilniaus Apskritis
2036,Kauno Apskritis
2037,Alytaus Apskritis
2038,Luxembourg
2039,Diekirch
2040,Grevenmacher
2041,Riga
2042,Rigas
2043,Tukuma
2044,Daugavpils
2045,Kuldigas
2046,Ogres
2047,Aluksnes
2048,Madonas
2049,Ventspils
2050,Saldus
2051,Valkas
2052,Limbazu
2053,Jelgava
2054,Valmieras
2055,Jelgavas
2056,Dobeles
2057,Talsu
2058,Liepaja
2059,Ventspils
2060,Preilu
2061,Bauskas
2062,Ludzas
2063,Liepajas
2064,Balvu
2065,Jurmala
2066,Cesu
2067,Jekabpils
2068,Daugavpils
2069,Gulbenes
2070,Rezeknes
2071,Aizkraukles
2072,Rezekne
2073,Kraslavas
2074,Ash Shati'
2075,Ghadamis
2076,Tarabulus
2077,Tarhunah
2078,Murzuq
2079,Surt
2080,Zlitan
2081,An Nuqat al Khams
2082,Yafran
2083,Al Fatih
2084,Tubruq
2085,Awbari
2086,Sabha
2087,Az Zawiyah
2088,Misratah
2089,Darnah
2090,Al Khums
2091,Sawfajjin
2092,Al Jufrah
2093,Gharyan
2094,Al Kufrah
2095,Al Aziziyah
2096,Ajdabiya
2097,Banghazi
2098,Al Jabal al Akhdar
2099,Rabat Sale Zemmour Zaer
2100,Chaouia Ouardigha
2101,Meknes Tafilalet
2102,Tanger Tetouan
2103,Souss Massa Dr,a
2104,Fes Boulemane
2105,Gharb Chrarda Beni Hssen
2106,Tadla Azilal
2107,Doukkala Abda
2108,Oriental
2109,Taza Al Hoceima Taounate
2110,Guelmim Es Smara
2111,La,youne Boujdour Sakia El Hamra
2112,Grand Casablanca
2113,Marrakech Tensift Al Haouz
2114,La Condamine
2115,Monaco
2116,Monte Carlo
2117,Telenesti
2118,Soldanesti
2119,Dubasari
2120,Leova
2121,Cantemir
2122,Stefan Voda
2123,Glodeni
2124,Cahul
2125,Calarasi
2126,Gagauzia
2127,Ungheni
2128,Cimislia
2129,Rezina
2130,Donduseni
2131,Criuleni
2132,Ocnita
2133,Edinet
2134,Basarabeasca
2135,Orhei
2136,Soroca
2137,Singerei
2138,Riscani
2139,Bender
2140,Stinga Nistrului
2141,Hincesti
2142,Falesti
2143,Taraclia
2144,Floresti
2145,Straseni
2146,Anenii Noi
2147,Chisinau
2148,Balti
2149,Causeni
2150,Briceni
2151,Ialoveni
2152,Drochia
2153,Nisporeni
2154,Mahajanga
2155,Fianarantsoa
2156,Antsiranana
2157,Toamasina
2158,Antananarivo
2159,Toliara
2160,Makedonski Brod
2161,Makedonska Kamenica
2162,Novaci
2163,Zitose
2164,Staravina
2165,Kondovo
2166,Bogomila
2167,Dolna Banjica
2168,Strumica
2169,Sveti Nikole
2170,Zelenikovo
2171,Vinica
2172,Krivogastani
2173,Resen
2174,Kamenjane
2175,Orasac
2176,Ilinden
2177,Struga
2178,Podares
2179,Zletovo
2180,Suto Orizari
2181,Dolneni
2182,Bac
2183,Karbinci
2184,Berovo
2185,Vrapciste
2186,Kocani
2187,Kavadarci
2188,Murtino
2189,Cair
2190,Tearce
2191,Kumanovo
2192,Vranestica
2193,Kuklis
2194,Cucer Sandevo
2195,Cair
2196,Konopiste
2197,Cesinovo
2198,Stip
2199,Dojran
2200,Kriva Palanka
2201,Capari
2202,Valandovo
2203,Labunista
2204,Vasilevo
2205,Zajas
2206,Bistrica
2207,Demir Kapija
2208,Bogdanci
2209,Sopotnica
2210,Blatec
2211,Tetovo
2212,Izvor
2213,Jegunovce
2214,Orizari
2215,Rankovce
2216,Makedonski Brod
2217,Dzepciste
2218,Delcevo
2219,Saraj
2220,Lozovo
2221,Caska
2222,Gevgelija
2223,Ohrid
2224,Kratovo
2225,Kukurecani
2226,Sipkovica
2227,Negotino Polosko
2228,Oslomej
2229,Mogila
2230,Novo Selo
2231,Centar Zupa
2232,Debar
2233,Gazi Baba
2234,Struga
2235,Lipkovo
2236,Drugovo
2237,Konce
2238,Veles
2239,Sopiste
2240,Radovis
2241,Brvenica
2242,Strumica
2243,Pehcevo
2244,Debar
2245,Belcista
2246,Veles
2247,Negotino
2248,Valandovo
2249,Gostivar
2250,Ohrid
2251,Aracinovo
2252,Dobrusevo
2253,Delogozdi
2254,Petrovec
2255,Vratnica
2256,Demir Hisar
2257,Tetovo
2258,Kisela Voda
2259,Zrnovci
2260,Studenicani
2261,Star Dojran
2262,Dorce Petrov
2263,Caska
2264,Bosilovo
2265,Mavrovi Anovi
2266,Topolcani
2267,Lukovo
2268,Kicevo
2269,Rostusa
2270,Krusevo
2271,Srbinovo
2272,Probistip
2273,Gradsko
2274,Prilep
2275,Samokov
2276,Bogovinje
2277,Gostivar
2278,Prilep
2279,Kumanovo
2280,Centar
2281,Velesta
2282,Jegunovce
2283,Plasnica
2284,Rosoman
2285,Vitoliste
2286,Cegrane
2287,Meseista
2288,Zelino
2289,Demir Hisar
2290,Vevcani
2291,Karpos
2292,Bitola
2293,Kosel
2294,Oblesevo
2295,Klecevce
2296,Staro Nagoricane
2297,Kavadarci
2298,Aerodrom
2299,Vrutok
2300,Miravci
2301,Bamako
2302,Gao
2303,Sikasso
2304,Tombouctou
2305,Kidal
2306,Kayes
2307,Mopti
2308,Segou
2309,Koulikoro
2310,Kayah State
2311,Yangon
2312,Shan State
2313,Rangoon
2314,Chin State
2315,Karan State
2316,Kachin State
2317,Sagaing
2318,Magwe
2319,Mandalay
2320,Mon State
2321,Irrawaddy
2322,Rakhine State
2323,Pegu
2324,Tenasserim
2325,Bayanhongor
2326,Suhbaatar
2327,Govi Altay
2328,Ulaanbaatar
2329,Erdenet
2330,Selenge
2331,Dornogovi
2332,Dundgovi
2333,Arhangay
2334,Tov
2335,Darhan Uul
2336,Ovorhangay
2337,Bulgan
2338,Dornod
2339,Uvs
2340,Bayan Olgiy
2341,Dzavhan
2342,Hovsgol
2343,Darhan
2344,Hentiy
2345,Govisumber
2346,Orhon
2347,Omnogovi
2348,Hovd
2349,Ilhas
2350,Macau
2351,Tagant
2352,Brakna
2353,Hodh Ech Chargui
2354,Gorgol
2355,Inchiri
2356,Trarza
2357,Hodh El Gharbi
2358,Guidimaka
2359,Dakhlet Nouadhibou
2360,Tiris Zemmour
2361,Adrar
2362,Assaba
2363,Saint Anthony
2364,Saint Georges
2365,Saint Peter
2366,Moka
2367,Cargados Carajos
2368,Rodrigues
2369,Grand Port
2370,Port Louis
2371,Savanne
2372,Riviere du Rempart
2373,Agalega Islands
2374,Pamplemousses
2375,Flacq
2376,Plaines Wilhems
2377,Black River
2378,Gaafu Dhaalu
2379,Kaafu
2380,Raa
2381,Thaa
2382,Gaafu Alifu
2383,Faafu 
2384,Haa Dhaalu
2385,Haa Alifu
2386,Meemu
2387,Alifu
2388,Maale
2389,Dhaalu
2390,Baa
2391,Gnaviyani
2392,Laamu
2393,Noonu
2394,Vaavu
2395,Seenu
2396,Lhaviyani
2397,Shaviyani
2398,Nkhotakota
2399,Blantyre
2400,Salima
2401,Chitipa
2402,Lilongwe
2403,Dowa
2404,Thyolo
2405,Dedza
2406,Mzimba
2407,Kasungu
2408,Ntcheu
2409,Chiradzulu
2410,Ntchisi
2411,Mwanza
2412,Chikwawa
2413,Mangochi
2414,Phalombe
2415,Mchinji
2416,Nkhata Bay
2417,Likoma
2418,Karonga
2419,Balaka
2420,Rumphi
2421,Machinga
2422,Nsanje
2423,Zomba
2424,Mulanje
2425,Michoacan de Ocampo
2426,Tlaxcala
2427,Puebla
2428,Tamaulipas
2429,Coahuila de Zaragoza
2430,Zacatecas
2431,Chiapas
2432,Campeche
2433,Baja California
2434,Jalisco
2435,Mexico
2436,Chihuahua
2437,Morelos
2438,Yucatan
2439,Hidalgo
2440,Guanajuato
2441,Baja California Sur
2442,Oaxaca
2443,Sinaloa
2444,Nayarit
2445,Distrito Federal
2446,Nuevo Leon
2447,Tabasco
2448,Colima
2449,Durango
2450,Quintana Roo
2451,Queretaro de Arteaga
2452,San Luis Potosi
2453,Guerrero
2454,Veracruz Llave
2455,Sonora
2456,Aguascalientes
2457,Kedah
2458,Melaka
2459,Selangor
2460,Sarawak
2461,Terengganu
2462,Putrajaya
2463,Johor
2464,Pahang
2465,Sabah
2466,Kelantan
2467,Negeri Sembilan
2468,Pulau Pinang
2469,Perlis
2470,Labuan
2471,Kuala Lumpur
2472,Perak
2473,Cabo Delgado
2474,Gaza
2475,Maputo
2476,Tete
2477,Nampula
2478,Inhambane
2479,Zambezia
2480,Manica
2481,Maputo
2482,Niassa
2483,Sofala
2484,Otjozondjupa
2485,Kunene
2486,Hardap
2487,Okahandja
2488,Owambo
2489,Damaraland
2490,Grootfontein
2491,Okavango
2492,Oshana
2493,Erongo
2494,Maltahohe
2495,Omusati
2496,Boesmanland
2497,Otjiwarongo
2498,Bethanien
2499,Kaokoland
2500,Namaland
2501,Outjo
2502,Oshikoto
2503,Omaheke
2504,Tsumeb
2505,Karibib
2506,Hereroland Oos
2507,Caprivi Oos
2508,Kavango
2509,Rehoboth
2510,Windhoek
2511,Ohangwena
2512,Mariental
2513,Keetmanshoop
2514,Karas
2515,Omaruru
2516,Luderitz
2517,Hereroland Wes
2518,Karasburg
2519,Swakopmund
2520,Caprivi
2521,Gobabis
2522,Diffa
2523,Dosso
2524,Niamey
2525,Agadez
2526,Niamey
2527,Tahoua
2528,Maradi
2529,Zinder
2530,Zamfara
2531,Niger
2532,Rivers
2533,Osun
2534,Kaduna
2535,Nassarawa
2536,Ebonyi
2537,Kogi
2538,Adamawa
2539,Benue
2540,Oyo
2541,Plateau
2542,Ogun
2543,Jigawa
2544,Yobe
2545,Delta
2546,Bayelsa
2547,Enugu
2548,Katsina
2549,Cross River
2550,Gombe
2551,Anambra
2552,Bauchi
2553,Kano
2554,Abia
2555,Lagos
2556,Sokoto
2557,Ondo
2558,Kebbi
2559,Borno
2560,Imo
2561,Edo
2562,Taraba
2563,Akwa Ibom
2564,Ekiti
2565,Kwara
2566,Federal Capital Territory
2567,Rio San Juan
2568,Rivas
2569,Carazo
2570,Granada
2571,Masaya
2572,Madriz
2573,Autonoma Atlantico Norte
2574,Leon
2575,Chontales
2576,Zelaya
2577,Chinandega
2578,Jinotega
2579,Managua
2580,Esteli
2581,Nueva Segovia
2582,Region Autonoma Atlantico Sur
2583,Boaco
2584,Matagalpa
2585,Limburg
2586,Utrecht
2587,Overijssel
2588,Drenthe
2589,Gelderland
2590,Flevoland
2591,Groningen
2592,Zuid Holland
2593,Noord Brabant
2594,Noord Holland
2595,Zeeland
2596,Friesland
2597,Ostfold
2598,Sogn og Fjordane
2599,Sor Trondelag
2600,Hedmark
2601,More og Romsdal
2602,Nordland
2603,Troms
2604,Oslo
2605,Finnmark
2606,Vest Agder
2607,Vestfold
2608,Buskerud
2609,Hordaland
2610,Nord Trondelag
2611,Oppland
2612,Akershus
2613,Rogaland
2614,Aust Agder
2615,Telemark
2616,Sagarmatha
2617,Bheri
2618,Kosi
2619,Narayani
2620,Karnali
2621,Mahakali
2622,Bagmati
2623,Rapti
2624,Dhawalagiri
2625,Seti
2626,Janakpur
2627,Lumbini
2628,Gandaki
2629,Mechi
2630,Anabar
2631,Ewa
2632,Denigomodu
2633,Anibare
2634,Aiwo
2635,Uaboe
2636,Boe
2637,Meneng
2638,Buada
2639,Nibok
2640,Baiti
2641,Ijuw
2642,Yaren
2643,Anetan
2644,Southland
2645,Northland
2646,Canterbury
2647,West Coast
2648,Waikato
2649,Manawatu Wanganui
2650,Taranaki
2651,Hawke's Bay
2652,Wellington
2653,Gisborne
2654,Otago
2655,Marlborough
2656,Nelson
2657,Bay of Plenty
2658,Chatham Islands
2659,Auckland
2660,Az Zahirah
2661,Masqat
2662,Musandam
2663,Ad Dakhiliyah
2664,Al Batinah
2665,Ash Sharqiyah
2666,Al Wusta
2667,Zufar
2668,Los Santos
2669,San Blas
2670,Darien
2671,Bocas del Toro
2672,Veraguas
2673,Herrera
2674,Cocle
2675,Chiriqui
2676,Colon
2677,Panama
2678,Lambayeque
2679,Junin
2680,San Martin
2681,Ucayali
2682,Puno
2683,Ayacucho
2684,Huancavelica
2685,Cajamarca
2686,Tumbes
2687,La Libertad
2688,Cusco
2689,Arequipa
2690,Ica
2691,Amazonas
2692,Moquegua
2693,Lima
2694,Tacna
2695,Madre de Dios
2696,Callao
2697,Ancash
2698,Apurimac
2699,Pasco
2700,Loreto
2701,Huanuco
2702,Piura
2703,Western
2704,Sandaun
2705,Gulf
2706,New Ireland
2707,East Sepik
2708,West New Britain
2709,Madang
2710,East New Britain
2711,North Solomons
2712,National Capital
2713,Northern
2714,Manus
2715,Milne Bay
2716,Eastern Highlands
2717,Morobe
2718,Western Highlands
2719,Enga
2720,Central
2721,Southern Highlands
2722,Chimbu
2723,Roxas
2724,Palayan
2725,Trece Martires
2726,Batanes
2727,Cavite City
2728,Malaybalay
2729,Abra
2730,Negros Occidental
2731,San Jose del Monte
2732,Capiz
2733,Misamis Occidental
2734,Kalinga
2735,Tagaytay
2736,Tawitawi
2737,Maguindanao
2738,Negros Occidental
2739,Mindoro Occidental
2740,Legaspi
2741,Lanao del Norte
2742,Las Pinas
2743,Dumaguete
2744,Bulacan
2745,Cebu City
2746,Zamboanga
2747,Davao del Norte
2748,Gingoog
2749,Toledo
2750,Iligan
2751,La Union
2752,Manila
2753,Batangas City
2754,Batangas
2755,Marawi
2756,Guimaras
2757,Camiguin
2758,Lanao del Sur
2759,Sorsogon
2760,Passi
2761,Pangasinan
2762,Romblon
2763,Bago
2764,Mandaue
2765,San Carlos
2766,Davao del Sur
2767,Bohol
2768,Caloocan
2769,Cebu
2770,Lucena
2771,Nueva Ecija
2772,Nueva Vizcaya
2773,Agusan del Sur
2774,Butuan
2775,Agusan del Norte
2776,Laoag
2777,Ilocos Sur
2778,Cagayan
2779,Laguna
2780,Naga
2781,Cotabato
2782,Dagupan
2783,Negros Oriental
2784,Quezon City
2785,Bais
2786,Camarines Norte
2787,Navotas
2788,Muntinlupa
2789,Mountain
2790,Puerto Princesa
2791,Masbate
2792,Himamaylan
2793,Cabanatuan
2794,Zambales
2795,General Santos
2796,Calbayog
2797,Camarines Sur
2798,Quirino
2799,Rizal
2800,Biliran
2801,Iloilo
2802,Tangub
2803,Lipa
2804,Danao
2805,Surigao del Norte
2806,Eastern Samar
2807,Sulu
2808,Sultan Kudarat
2809,Kalinga Apayao
2810,Siquijor
2811,Ilocos Norte
2812,Tagbilaran
2813,Bukidnon
2814,South Cotabato
2815,Dipolog
2816,San Carlos
2817,Basilan
2818,Lapu Lapu
2819,Ozamis
2820,Paranaque
2821,Zamboanga del Sur
2822,Sarangani
2823,Ormoc
2824,Antique
2825,Oroquieta
2826,Benguet
2827,Canlaon
2828,Catanduanes
2829,Pasay
2830,San Pablo
2831,Aklan
2832,Isabela
2833,Marinduque
2834,Palawan
2835,La Carlota
2836,Angeles
2837,North Cotabato
2838,Iloilo City
2839,Cagayan de Oro
2840,Sipalay
2841,Surigao del Sur
2842,Olongapo
2843,Surigao del Norte
2844,Zambales
2845,Bataan
2846,Basilan City
2847,Cadiz
2848,Davao
2849,Aurora
2850,Santiago
2851,Tacloban
2852,Compostela Valley
2853,Mindoro Oriental
2854,Surigao
2855,Leyte
2856,Pagadian
2857,San Jose
2858,Bacolod
2859,Misamis Oriental
2860,Northern Samar
2861,San Juan
2862,Southern Leyte
2863,Cavite
2864,Davao City
2865,Ifugao
2866,Zamboanga del Norte
2867,Iriga
2868,Baguio
2869,Samar
2870,Malabon
2871,Quezon
2872,Pampanga
2873,Dapitan
2874,Albay
2875,Tarlac
2876,Silay
2877,Davao Oriental
2878,Zamboanga
2879,Islamabad
2880,Balochistan
2881,Federally Administered Tribal Areas
2882,Punjab
2883,Azad Kashmir
2884,Northern Areas
2885,Sindh
2886,North West Frontier
2887,Warminsko Mazurskie
2888,Swietokrzyskie
2889,Opolskie
2890,Kujawsko Pomorskie
2891,Pomorskie
2892,Podlaskie
2893,Lodzkie
2894,Malopolskie
2895,Podkarpackie
2896,Slaskie
2897,Lubelskie
2898,Dolnoslaskie
2899,Mazowieckie
2900,Lubuskie
2901,Wielkopolskie
2902,Zachodniopomorskie
2903,Gaza
2904,West Bank
2905,Castelo Branco
2906,Lisboa
2907,Madeira
2908,Guarda
2909,Braganca
2910,Braga
2911,Aveiro
2912,Beja
2913,Leiria
2914,Azores
2915,Faro
2916,Porto
2917,Portalegre
2918,Setubal
2919,Viana do Castelo
2920,Coimbra
2921,Santarem
2922,Evora
2923,Vila Real
2924,Viseu
2925,Canindeyu
2926,Alto Parana
2927,Concepcion
2928,Misiones
2929,Central
2930,Paraguari
2931,Caazapa
2932,Amambay
2933,Caaguazu
2934,Presidente Hayes
2935,San Pedro
2936,Alto Paraguay
2937,Asuncion
2938,Cordillera
2939,Boqueron
2940,Neembucu
2941,Guaira
2942,Itapua
2943,Jariyan al Batnah
2944,Al Wakrah Municipality
2945,Umm Salal
2946,Umm Sa'id
2947,Al Jumaliyah
2948,Al Wakrah
2949,Ar Rayyan
2950,Ad Dawhah
2951,Al Khawr
2952,Al Ghuwariyah
2953,Madinat ach Shamal
2954,Salaj
2955,Sibiu
2956,Satu Mare
2957,Mehedinti
2958,Bacau
2959,Suceava
2960,Tulcea
2961,Caras Severin
2962,Braila
2963,Dambovita
2964,Neamt
2965,Galati
2966,Brasov
2967,Olt
2968,Gorj
2969,Botosani
2970,Constanta
2971,Maramures
2972,Covasna
2973,Ialomita
2974,Prahova
2975,Dolj
2976,Timis
2977,Cluj
2978,Arad
2979,Harghita
